1429746303,48.65335,-123.55064,2015-04-22T23:45:03+0000
1429895580,48.64988,-123.55083,2015-04-24T17:13:00+0000
1429896122,48.64986,-123.55086,2015-04-24T17:22:02+0000
1429896718,48.65066,-123.54913,2015-04-24T17:31:58+0000
1429897314,48.64978,-123.54135,2015-04-24T17:41:54+0000
1429897904,48.6516,-123.52961,2015-04-24T17:51:44+0000
1429898504,48.65044,-123.51056,2015-04-24T18:01:44+0000
1429899125,48.64789,-123.5,2015-04-24T18:12:05+0000
1429899691,48.64211,-123.50649,2015-04-24T18:21:31+0000
1429900291,48.63451,-123.51413,2015-04-24T18:31:31+0000
1429900889,48.62701,-123.51935,2015-04-24T18:41:29+0000
1429901485,48.62885,-123.507,2015-04-24T18:51:25+0000
1429902085,48.62928,-123.4931,2015-04-24T19:01:25+0000
1429902714,48.6262,-123.49225,2015-04-24T19:11:54+0000
1429903277,48.62088,-123.49826,2015-04-24T19:21:17+0000
1429903873,48.6163,-123.5034,2015-04-24T19:31:13+0000
1429904466,48.60865,-123.50449,2015-04-24T19:41:06+0000
1429905066,48.60075,-123.49805,2015-04-24T19:51:06+0000
1429905697,48.58837,-123.49013,2015-04-24T20:01:37+0000
1429906297,48.57661,-123.47708,2015-04-24T20:11:37+0000
1429906854,48.56747,-123.47528,2015-04-24T20:20:54+0000
1429907449,48.55965,-123.4686,2015-04-24T20:30:49+0000
1429907847,48.55958,-123.46869,2015-04-24T20:37:27+0000
1430155866,48.56011,-123.47047,2015-04-27T17:31:06+0000
1430156422,48.56017,-123.47055,2015-04-27T17:40:22+0000
1430157064,48.5603,-123.47163,2015-04-27T17:51:04+0000
1430157623,48.56962,-123.47382,2015-04-27T18:00:23+0000
1430158433,48.58495,-123.48453,2015-04-27T18:13:53+0000
1430158913,48.59403,-123.4939,2015-04-27T18:21:53+0000
1430159435,48.60517,-123.50053,2015-04-27T18:30:35+0000
1430159991,48.61756,-123.50661,2015-04-27T18:39:51+0000
1430160591,48.63065,-123.51416,2015-04-27T18:49:51+0000
1430161237,48.64198,-123.52917,2015-04-27T19:00:37+0000
1430161787,48.64627,-123.54645,2015-04-27T19:09:47+0000
1430162384,48.64625,-123.54739,2015-04-27T19:19:44+0000
1430163005,48.64635,-123.54755,2015-04-27T19:30:05+0000
1430163696,48.64661,-123.54724,2015-04-27T19:41:36+0000
1430239321,48.65051,-123.53181,2015-04-28T16:42:01+0000
1430239874,48.6595,-123.51862,2015-04-28T16:51:14+0000
1430240474,48.66924,-123.50969,2015-04-28T17:01:14+0000
1430241067,48.67788,-123.50139,2015-04-28T17:11:07+0000
1430241663,48.68386,-123.49837,2015-04-28T17:21:03+0000
1430242258,48.69401,-123.48978,2015-04-28T17:30:58+0000
1430242954,48.70489,-123.4686,2015-04-28T17:42:34+0000
1430243448,48.71124,-123.45195,2015-04-28T17:50:48+0000
1430244046,48.71959,-123.43515,2015-04-28T18:00:46+0000
1430244666,48.72191,-123.4227,2015-04-28T18:11:06+0000
1430245249,48.71969,-123.40678,2015-04-28T18:20:49+0000
1430245840,48.72455,-123.39639,2015-04-28T18:30:40+0000
1430246466,48.73298,-123.38655,2015-04-28T18:41:06+0000
1430247033,48.7406,-123.37714,2015-04-28T18:50:33+0000
1430247666,48.74721,-123.36996,2015-04-28T19:01:06+0000
1430248260,48.75178,-123.36288,2015-04-28T19:11:00+0000
1430248818,48.75496,-123.35709,2015-04-28T19:20:18+0000
1430249412,48.76433,-123.34912,2015-04-28T19:30:12+0000
1430250060,48.77938,-123.35074,2015-04-28T19:41:00+0000
1430250604,48.79148,-123.35751,2015-04-28T19:50:04+0000
1430251203,48.80176,-123.36964,2015-04-28T20:00:03+0000
1430251799,48.81071,-123.38458,2015-04-28T20:09:59+0000
1430252399,48.82204,-123.39565,2015-04-28T20:19:59+0000
1430252993,48.8246,-123.39288,2015-04-28T20:29:53+0000
1430253623,48.82422,-123.3914,2015-04-28T20:40:23+0000
1430254182,48.82442,-123.39151,2015-04-28T20:49:42+0000
1430255284,48.82454,-123.39148,2015-04-28T21:08:04+0000
1430499360,48.82446,-123.39146,2015-05-01T16:56:00+0000
1430499919,48.82428,-123.39116,2015-05-01T17:05:19+0000
1430500511,48.82642,-123.39763,2015-05-01T17:15:11+0000
1430501112,48.82875,-123.40427,2015-05-01T17:25:12+0000
1430501706,48.82652,-123.41342,2015-05-01T17:35:06+0000
1430502304,48.82595,-123.42159,2015-05-01T17:45:04+0000
1430502936,48.82703,-123.42621,2015-05-01T17:55:36+0000
1430503493,48.82802,-123.43028,2015-05-01T18:04:53+0000
1430504088,48.82934,-123.43637,2015-05-01T18:14:48+0000
1430504679,48.83083,-123.44456,2015-05-01T18:24:39+0000
1430505279,48.8319,-123.45374,2015-05-01T18:34:39+0000
1430505874,48.83307,-123.46332,2015-05-01T18:44:34+0000
1430506506,48.83946,-123.46632,2015-05-01T18:55:06+0000
1430507066,48.84489,-123.47128,2015-05-01T19:04:26+0000
1430507665,48.85057,-123.48502,2015-05-01T19:14:25+0000
1430508258,48.85469,-123.49886,2015-05-01T19:24:18+0000
1430516489,48.85438,-123.49867,2015-05-01T21:41:29+0000
1430517047,48.85583,-123.49596,2015-05-01T21:50:47+0000
1430517644,48.85471,-123.49461,2015-05-01T22:00:44+0000
1430518241,48.85482,-123.49467,2015-05-01T22:10:41+0000
1430518334,48.8548,-123.49469,2015-05-01T22:12:14+0000
1430665678,48.82103,-123.42747,2015-05-03T15:07:58+0000
1430666235,48.81546,-123.42464,2015-05-03T15:17:15+0000
1430666833,48.8102,-123.42126,2015-05-03T15:27:13+0000
1430667425,48.80692,-123.41507,2015-05-03T15:37:05+0000
1430668019,48.80322,-123.40457,2015-05-03T15:46:59+0000
1430668614,48.80028,-123.38899,2015-05-03T15:56:54+0000
1430669266,48.79015,-123.38217,2015-05-03T16:07:46+0000
1430669811,48.78467,-123.36856,2015-05-03T16:16:51+0000
1430670409,48.7792,-123.35701,2015-05-03T16:26:49+0000
1430671004,48.76592,-123.35564,2015-05-03T16:36:44+0000
1430671599,48.75273,-123.35507,2015-05-03T16:46:39+0000
